hsa-miR-2909,PTEN
hsa-miR-154-3p,WNT5A
hsa-miR-25-5p,PRKCZ
hsa-let-7b-5p,RPIA
hsa-miR-29a-3p,AKT3
hsa-miR-200b-3p,RND3
hsa-let-7e-3p,GPS1
hsa-miR-203a-3p,JUN
hsa-miR-186-5p,HIF1A
hsa-miR-10a-5p,CHL1
hsa-miR-15b-5p,AKT3
hsa-miR-383-3p,CD180
hsa-miR-223-3p,SKIL
hsa-miR-124-3p,MAPK14
hsa-miR-192-3p,IRAK1
hsa-miR-363-3p,PDPN
hsa-miR-342-5p,NAA10
hsa-miR-34a-5p,POU5F1
hsa-miR-16-5p,APP
hsa-miR-24-3p,CDKN1B
hsa-miR-3074-5p,DHRS3
hsa-miR-1236-3p,FLT4
hsa-miR-34c-5p,CDH2
hsa-let-7b-5p,CPEB4
hsa-miR-125b-5p,ETS1
hsa-miR-125a-5p,MTOR
hsa-miR-133b,FOXL2
hsa-miR-493-5p,GOLM1
hsa-miR-155-5p,NOS3
hsa-miR-29c-3p,MCL1
hsa-miR-939-5p,SLC34A2
hsa-miR-211-5p,POU3F2
hsa-miR-204-5p,IRF2
hsa-miR-216b-5p,PBK
hsa-miR-192-5p,BMI1
hsa-miR-148a-5p,CDKN1B
hsa-miR-96-3p,PDHA1
hsa-miR-135a-5p,HTR1A
hsa-miR-663a,JUND
hsa-miR-422a,TGFB1
hsa-miR-204-5p,RAB40B
hsa-miR-192-5p,ITGB1
hsa-miR-10a-5p,SRSF1
hsa-miR-1253,BTK
hsa-miR-423-3p,BCL2L11
hsa-miR-30d-5p,BNIP3L
hsa-miR-376c-3p,UGT2B15
hsa-miR-487b-3p,WNT5A
hsa-miR-3613-3p,EZH2
hsa-miR-106a-5p,RB1
hsa-miR-330-5p,PDE4B
hsa-miR-142-5p,HIF1A
hsa-miR-100-3p,HOXA1
hsa-miR-218-5p,LGR4
hsa-miR-29b-3p,TDG
hsa-miR-491-5p,MMP9
hsa-miR-30e-5p,TANK
hsa-miR-150-5p,VEGFA
hsa-miR-148a-3p,MAFB
hsa-miR-211-5p,SOX4
hsa-miR-106a-5p,ULK1
hsa-miR-10b-5p,TFAP2C
hsa-miR-20a-5p,NFKBIB
hsa-miR-221-3p,ICAM1
hsa-miR-144-5p,CCNE1
hsa-miR-106a-5p,CYP19A1
hsa-miR-454-3p,SBF2
hsa-miR-199a-5p,PTGS2
hsa-miR-125b-5p,GSS
hsa-miR-124-3p,FXN
hsa-miR-654-3p,PLK4
hsa-miR-142-5p,MCL1
hsa-miR-29a-3p,KDM5B
hsa-miR-200c-3p,RHOA
hsa-miR-221-3p,MGMT
hsa-miR-331-3p,NRP2
hsa-miR-106b-5p,KAT2B
hsa-miR-145-5p,F11R
hsa-miR-33a-5p,MYC
hsa-miR-423-3p,TCEAL1
hsa-miR-31-5p,SGPP2
hsa-miR-100-5p,ZNF215
hsa-miR-636,PTPRA
hsa-miR-214-3p,MAPK8
hsa-miR-153-3p,FGD5-AS1
hsa-miR-98-5p,IL13
hsa-miR-28-5p,STAT5B
hsa-miR-146a-5p,CDKN3
hsa-miR-222-3p,SOCS1
hsa-miR-181c-5p,NDRG2
hsa-miR-181c-5p,IL7
hsa-miR-608,NOTCH2
hsa-miR-144-3p,CFTR
hsa-miR-767-5p,COL5A2
hsa-miR-330-3p,SYT7
hsa-miR-223-3p,CCL3
hsa-miR-122-5p,GYS1
hsa-miR-34a-5p,ATG4B
hsa-miR-133b,STK3
hsa-miR-148b-3p,ACVR1
hsa-miR-223-3p,STAT5A
hsa-miR-19b-3p,TP53
hsa-miR-1256,ICAM1
hsa-miR-98-5p,CASP3
hsa-miR-96-5p,MITF
hsa-miR-20b-3p,METTL3
hsa-miR-99a-5p,SERPINE1
hsa-miR-34a-5p,HMGB1
hsa-miR-149-5p,SP1
hsa-miR-18b-5p,FOXN1
hsa-miR-181a-5p,KRAS
hsa-miR-338-3p,HIF1A
hsa-miR-449a,HDAC8
hsa-miR-200a-5p,TAP1
hsa-miR-92a-3p,MYLIP
hsa-miR-659-3p,GRN
hsa-miR-24-1-5p,HNF4A
hsa-miR-182-5p,UQCRFS1
hsa-miR-30a-5p,BDNF
hsa-miR-34a-5p,BMP7
hsa-miR-128-3p,PPP1CC
hsa-miR-31-5p,SOX4
hsa-miR-424-5p,NFIA
hsa-miR-25-3p,SEMA4C
hsa-miR-20a-5p,PPP2R2A
hsa-miR-211-5p,SATB2
hsa-miR-16-5p,NCSTN
hsa-miR-203a-3p,TNF
hsa-miR-199a-5p,TMEM54
hsa-miR-18a-5p,PHLPP1
hsa-miR-200c-3p,NCAM1
hsa-miR-199a-5p,NECTIN1
hsa-miR-381-3p,KCTD15
hsa-miR-195-5p,CCL4
hsa-miR-106b-5p,MAPK9
hsa-miR-449a,MFAP4
hsa-miR-155-5p,SMAD1
hsa-miR-425-5p,THRB
hsa-miR-21-5p,SOCS6
hsa-miR-638,OSCP1
hsa-miR-9-5p,MIRLET7D
hsa-miR-1-3p,VEGFA
hsa-let-7e-5p,LIN28A
hsa-miR-20a-5p,HIF1A
hsa-miR-206,NRP1
hsa-miR-541-3p,TGIF2
hsa-miR-144-5p,MET
hsa-miR-23b-3p,PRAP1
hsa-miR-181c-5p,BCL2
hsa-miR-646,EGFR
hsa-miR-106a-5p,MFN2
hsa-miR-155-5p,KLHL5
hsa-miR-146a-5p,WASF2
hsa-miR-203a-5p,RAP1A
hsa-miR-124-3p,AMOTL1
hsa-miR-424-5p,KIF23
hsa-miR-410-3p,HEY1
hsa-miR-34b-3p,CREB1
hsa-miR-30a-5p,ERG
hsa-miR-302a-3p,LEFTY2
hsa-miR-145-5p,SP7
hsa-miR-485-3p,SLC40A1
hsa-miR-34b-3p,ZAP70
hsa-miR-494-3p,CNR1
hsa-miR-106b-5p,CYBB
hsa-miR-185-5p,SREBF2
hsa-miR-583,SOX9
hsa-miR-483-5p,CKB
hsa-miR-106a-5p,VEGFA
hsa-miR-19a-3p,PTEN
hsa-miR-128-3p,SNAI1
hsa-miR-125b-5p,JAK2
hsa-miR-135a-3p,KIFC1
hsa-miR-17-5p,RBL2
hsa-miR-302d-3p,ARL4C
hsa-miR-192-5p,PRPF38A
hsa-miR-155-5p,PKN2
hsa-miR-148a-3p,HOXC8
hsa-miR-92a-3p,HIPK1
hsa-let-7i-5p,COPS6
hsa-miR-135b-3p,PDCD4
hsa-miR-30a-3p,HNRNPL
hsa-miR-4775,SMAD7
hsa-miR-29b-3p,CCNE1
hsa-miR-155-5p,TCF12
hsa-miR-1-3p,CORO1C
hsa-miR-152-5p,HLA-G
hsa-miR-124-3p,GRIA3
hsa-miR-92a-3p,SMAD7
hsa-miR-101-3p,MITF
hsa-miR-302a-3p,CDK1
hsa-miR-34c-5p,SOX4
hsa-miR-634,EGFR
hsa-miR-125b-1-3p,BIK
hsa-miR-524-5p,JAG1
hsa-miR-19b-3p,SOCS3
hsa-miR-4295,CDKN1A
hsa-miR-29a-3p,SETDB1
hsa-miR-338-3p,PLA2G4B
hsa-miR-192-5p,ITGAV
hsa-miR-3127-5p,INPP5J
hsa-miR-196b-5p,CD8A
hsa-miR-29b-3p,NCOA3
hsa-miR-30a-5p,PRDM1
hsa-miR-302b-3p,SLC25A12
hsa-miR-145-5p,JAG1
hsa-miR-224-5p,EDNRA
hsa-miR-665,CNR2
hsa-miR-106b-5p,TNFSF11
hsa-miR-145-5p,NDUFA4
hsa-miR-326,FSCN1
hsa-miR-135b-5p,ACVR1B
hsa-miR-205-5p,SIGMAR1
hsa-miR-339-3p,NFKB1
hsa-miR-4723-5p,ABL1
hsa-miR-98-5p,MYC
hsa-miR-34a-5p,VAMP2
hsa-miR-1284,EIF4A1
hsa-miR-144-3p,PLAG1
hsa-miR-214-3p,LTF
hsa-miR-302b-3p,CDK2
hsa-miR-449a,TSEN15
hsa-miR-200c-3p,ELMO2
hsa-miR-200c-3p,PMAIP1
hsa-miR-378a-3p,SULF1
hsa-miR-493-5p,ATG14
hsa-miR-590-5p,CREB5
hsa-miR-205-5p,INPPL1
hsa-miR-155-5p,SMARCA4
hsa-let-7f-5p,POSTN
hsa-miR-150-3p,CCR6
hsa-miR-330-3p,PDCD4
hsa-miR-20a-5p,TCEAL1
hsa-miR-200b-3p,SUZ12
hsa-miR-338-3p,SSX2IP
hsa-miR-200a-3p,ZEB1
hsa-miR-346,IL18
hsa-miR-155-5p,CASP3
hsa-miR-369-3p,SOX4
hsa-miR-200c-3p,PTPRD
hsa-miR-601,CD274
hsa-miR-20a-5p,SIRPA
hsa-miR-214-3p,ING4
hsa-miR-93-3p,NEDD4L
hsa-miR-155-5p,FLI1
hsa-miR-1-3p,NETO2
hsa-miR-4437,SNCG
hsa-miR-544a,CDH1
hsa-miR-29b-3p,MMP15
hsa-miR-29b-1-5p,JAK3
hsa-miR-27a-3p,GSK3B
hsa-miR-378a-3p,NPNT
hsa-miR-214-3p,JAG1
hsa-miR-133a-3p,SOX4
hsa-miR-129-5p,MAP3K7
hsa-miR-211-5p,DDIT3
hsa-miR-711,SP1
hsa-miR-522-5p,ABCB5
hsa-miR-199b-5p,HIF1A
hsa-miR-551a,CKB
hsa-miR-100-5p,ZNRF2
hsa-miR-185-5p,TRIM29
hsa-miR-497-3p,HIF1A
hsa-miR-26a-5p,HMGA1
hsa-miR-15b-5p,HNF1A
hsa-miR-26b-5p,KPNA2
hsa-miR-148a-3p,WNT10B
hsa-miR-620,PTEN
hsa-miR-155-5p,ANAPC16
hsa-miR-17-5p,EPAS1
hsa-miR-370-3p,IL15RA
hsa-miR-580-3p,TWIST1
hsa-miR-30c-5p,DLL4
hsa-miR-139-5p,SMARCA4
hsa-miR-155-5p,ARFIP1
hsa-miR-661,CYC1
hsa-miR-7-5p,CKAP4
hsa-miR-135a-5p,RBAK
hsa-miR-518a-5p,PIK3C2A
hsa-miR-4491,TRIM7
hsa-miR-374b-5p,VEGFA
hsa-miR-27a-3p,PSAP
hsa-miR-193a-3p,RPS6KB2
hsa-miR-125b-5p,MCL1
hsa-miR-28-5p,FOXO1
hsa-miR-125b-5p,LACTB
hsa-miR-708-5p,ZEB2
hsa-miR-181a-5p,RASSF6
hsa-miR-34b-3p,GALNT7
hsa-miR-148a-5p,SUB1
hsa-miR-22-3p,HDAC6
hsa-miR-132-3p,MUC13
hsa-miR-4449,SOCS3
hsa-miR-138-5p,EED
hsa-miR-29a-3p,MUC1
hsa-miR-10b-5p,AKT1
hsa-miR-92a-3p,MAPK8
hsa-miR-34b-3p,YY1
hsa-miR-106b-5p,PRRX1
hsa-miR-30c-5p,BECN1
hsa-miR-181a-5p,PRAP1
hsa-miR-221-3p,KIT
hsa-miR-133b,KCNH2
hsa-miR-19b-3p,MTUS1
hsa-miR-210-3p,DLEU2L
hsa-miR-106a-5p,HIF1A
hsa-miR-365a-3p,CDC25A
hsa-miR-127-3p,SERPINB9
hsa-miR-30c-5p,TWF1
hsa-miR-210-5p,SMR3B
hsa-miR-3180-5p,PODN
hsa-miR-124-3p,FLOT1
hsa-miR-429,HOXB5
hsa-miR-1246,CFTR
hsa-miR-892b,TRAF2
hsa-miR-155-5p,PDLIM5
hsa-miR-301b-3p,NR3C2
hsa-miR-33a-5p,CPT1A
hsa-miR-145-5p,ROBO2
hsa-miR-650,ING4
hsa-let-7f-5p,IL13
hsa-miR-224-5p,TCEAL1
hsa-miR-34c-5p,BMF
hsa-miR-23b-3p,PTK2B
hsa-miR-27b-3p,CDH5
hsa-miR-125b-5p,PRDM1
hsa-miR-30a-5p,SKP2
hsa-miR-429,ZFPM2
hsa-miR-181a-5p,TUSC3
hsa-miR-153-3p,SNCA
hsa-miR-27b-3p,CCNG1
hsa-miR-93-5p,ZBTB4
hsa-miR-96-5p,TIMP1
hsa-miR-660-5p,TFCP2
hsa-miR-451a,MAPK1
hsa-miR-16-1-3p,CCNE1
hsa-miR-21-5p,VHL
hsa-miR-496,NNT-AS1
hsa-miR-519a-3p,DICER1
hsa-miR-126-3p,MERTK
hsa-miR-29b-3p,HDAC4
hsa-miR-21-5p,JMY
hsa-miR-181c-5p,LATS2
hsa-miR-142-5p,SRI
hsa-miR-6165,STRN4
hsa-miR-138-5p,SLC45A3
hsa-miR-204-5p,UCA1
hsa-miR-376c-3p,BCL2
hsa-miR-302c-3p,MAP3K1
hsa-miR-30a-3p,DNMT3A
hsa-miR-122-5p,RAC1
hsa-miR-34c-3p,CTNNB1
hsa-miR-4262,SPP1
hsa-miR-214-3p,GSR
hsa-miR-196a-5p,S100A9
hsa-miR-129-5p,BDKRB2
hsa-miR-195-3p,UBE2I
hsa-miR-20a-5p,BCL2L11
hsa-miR-302c-3p,AKT1
hsa-miR-141-3p,MALAT1
hsa-miR-330-3p,SP1
hsa-miR-124-3p,PIK3CA
hsa-miR-101-3p,TET2
hsa-miR-92b-3p,SOX4
hsa-miR-204-5p,SOX4
hsa-miR-223-3p,NLRP3
hsa-let-7i-5p,IL13
hsa-miR-145-5p,NOTCH1
hsa-miR-708-5p,EYA3
hsa-miR-124-5p,NR4A1
hsa-miR-101-5p,RAC1
hsa-miR-192-5p,HRH1
hsa-miR-487b-3p,MYC
hsa-miR-369-3p,PKM
hsa-miR-9-5p,NOTCH1
hsa-miR-513a-5p,GNG13
hsa-miR-19a-3p,ALOX5
hsa-miR-192-5p,CDC7
hsa-miR-218-5p,HMGB1
hsa-miR-200c-3p,RAC1
hsa-miR-93-3p,CCND1
hsa-miR-1290,CDC73
hsa-miR-200c-3p,FERMT2
hsa-miR-376c-3p,RUNX2
hsa-miR-125b-5p,KCNA1
hsa-miR-214-3p,BIRC5
hsa-miR-21-5p,CADM1
hsa-miR-34a-5p,TNF
hsa-miR-503-5p,CHEK1
hsa-miR-15a-5p,IL10RA
hsa-miR-223-3p,E2F1
hsa-miR-26a-5p,PIK3CG
hsa-let-7b-5p,NRAS
hsa-miR-204-5p,ATG3
hsa-miR-181b-5p,PDCD10
hsa-miR-23b-3p,HMGA2
hsa-miR-381-3p,STC2
hsa-miR-24-3p,BCAR1
hsa-miR-146a-5p,NOTCH2
hsa-miR-16-5p,MYB
hsa-miR-200a-3p,YAP1
hsa-miR-15b-5p,BAX
hsa-miR-23b-5p,PRODH
hsa-miR-135a-5p,SLC6A4
hsa-miR-10b-5p,PIEZO1
hsa-miR-125a-5p,CASP2
hsa-miR-302a-3p,AKT1
hsa-miR-100-5p,SMARCA5
hsa-miR-224-5p,API5
hsa-miR-29a-3p,CD276
hsa-miR-192-5p,DHFR
hsa-miR-497-5p,E2F3
hsa-miR-9-5p,HES1
hsa-miR-218-5p,DKK2
hsa-let-7b-5p,AKT2
hsa-miR-451a,ETS1
hsa-miR-20b-5p,RB1
hsa-miR-143-3p,COL3A1
hsa-miR-145-5p,CD40
hsa-miR-101-3p,ZEB1
hsa-miR-199a-3p,KDR
hsa-miR-155-3p,IRAK3
hsa-miR-200b-3p,GATA4
hsa-miR-495-3p,SULT2A1
hsa-miR-107,TGFBR3
hsa-miR-125a-5p,CDKN1A
hsa-miR-7-5p,PIK3CG
hsa-miR-223-3p,IL6
hsa-miR-199a-5p,HK2
hsa-miR-24-3p,CDK4
hsa-miR-195-5p,CDK4
hsa-miR-497-5p,BIRC5
hsa-miR-518d-3p,PPA1
hsa-miR-148a-5p,TGIF2
hsa-miR-132-3p,IRAK4
hsa-miR-125a-5p,GALNT14
hsa-miR-155-5p,MLH1
hsa-miR-27b-3p,EYA4
hsa-miR-16-5p,SOX5
hsa-miR-200a-3p,SRF
hsa-miR-139-5p,MET
hsa-miR-487b-3p,KRAS
hsa-miR-124-3p,SMOX
hsa-miR-141-3p,VAC14
hsa-miR-19a-3p,TNFAIP3
hsa-miR-206,SOD1
hsa-miR-21-5p,MSH6
hsa-miR-145-3p,NOTCH1
hsa-miR-155-5p,NFKB1
hsa-miR-126-3p,IGFBP2
hsa-miR-504-3p,WNT11
hsa-miR-101-5p,VEGFA
hsa-miR-363-3p,REG4
hsa-miR-122-5p,NT5C3A
hsa-miR-381-5p,NEFL
hsa-miR-34a-5p,PIK3CG
hsa-miR-200c-5p,PTEN
hsa-miR-181a-5p,DUSP6
hsa-miR-148a-3p,STAT3
hsa-miR-762,AMD1
hsa-miR-199b-5p,SNAI1
hsa-miR-4286,HDAC3
hsa-miR-222-3p,FOXO3
hsa-miR-455-5p,NCSTN
hsa-miR-191-5p,LRRC8A
